ArrivalTime;ItemType;ExternalDueDate
797410;6;805440
797482;22;801600
797492;23;804480
797581;2;799680
797644;1;801600
797674;10;802560
797757;2;802560
797803;22;801600
797955;2;810240
797981;6;802560
797989;1;801600
798006;2;800640
798025;4;805440
798183;1;802560
798198;18;804480
798247;20;803520
798295;1;805440
798318;2;802560
798348;1;801600
798414;10;810240
798464;10;803520
798496;2;805440
798496;1;805440
798538;9;804480
798683;6;802560
798687;2;800640
798754;1;803520
798783;14;802560
798929;3;806400
799004;1;808320
799006;2;808320
799148;1;805440
799151;1;804480
799159;19;802560
799166;9;804480
799229;9;802560
799254;23;807360
799269;1;805440
799270;4;805440
799310;19;805440
799310;1;805440
799364;1;806400
799393;1;804480
799491;18;806400
799620;1;803520
799694;10;806400
799718;13;809280
799736;2;809280
799736;1;808320
799750;2;804480
799817;1;809280
799942;2;810240
800110;2;810240
800147;10;802560
800240;22;805440
800242;1;804480
800280;1;805440
800319;14;802560
800332;2;805440
800451;2;810240
800461;19;804480
800493;4;807360
800514;18;804480
800516;1;802560
800542;1;804480
800547;1;806400
800561;1;806400
800579;1;806400
800633;6;809280
800646;23;807360
800684;18;807360
800815;2;809280
800820;2;809280
800825;2;810240
800932;17;809280
800937;1;803520
800942;9;805440
801040;1;804480
801047;19;810240
801126;2;807360
801130;18;809280
801133;9;808320
801157;2;805440
801161;14;806400
801197;1;805440
801235;6;805440
801248;2;807360
801255;1;809280
801272;19;810240
801275;1;809280
801276;20;806400
801308;2;810240
801341;1;809280
801440;14;806400
801476;2;808320
801487;1;808320
801519;2;811200
801538;1;809280
801573;1;809280
801588;19;807360
801594;2;808320
801639;12;804480
801645;2;809280
801662;1;805440
801691;2;814080
801700;5;808320
801757;10;804480
801773;6;809280
801801;2;810240
801848;1;805440
801945;1;809280
801959;2;806400
801995;2;810240
801999;22;804480
802032;2;812160
802074;2;804480
802097;2;805440
802110;2;809280
802135;19;805440
802173;2;807360
802175;1;806400
802214;1;804480
802248;13;808320
802258;1;805440
802333;1;804480
802335;1;811200
802340;19;805440
802367;6;808320
802371;18;804480
802385;1;807360
802420;1;807360
802456;2;809280
802580;2;809280
802611;10;810240
802707;19;805440
802723;10;810240
802749;2;809280
802799;2;809280
802801;18;806400
802840;2;808320
802865;9;813120
802896;19;808320
802900;19;808320
802923;1;805440
803006;3;812160
803021;1;805440
803043;8;806400
803051;23;807360
803079;23;807360
803085;2;810240
803116;5;811200
803138;1;805440
803139;10;810240
803159;10;806400
803219;11;812160
803308;15;809280
803337;4;813120
803371;14;810240
803399;12;811200
803439;2;809280
803445;2;807360
803512;2;808320
803527;1;808320
803537;6;808320
803640;8;808320
803658;12;808320
803762;2;809280
803777;2;809280
803807;2;810240
803844;18;808320
803899;1;808320
803908;2;812160
803939;2;812160
803955;14;810240
803959;2;811200
803978;4;806400
803996;8;806400
804040;10;811200
804108;6;809280
804134;2;815040
804169;5;815040
804170;10;810240
804184;1;813120
804213;18;812160
804226;10;809280
804226;8;809280
804231;1;807360
804298;2;815040
804341;10;806400
804367;2;809280
804386;19;813120
804460;10;806400
804467;1;809280
804541;10;816000
804551;3;812160
804577;2;815040
804577;1;811200
804589;1;808320
804591;1;813120
804598;24;807360
804608;14;815040
804663;6;810240
804670;1;810240
804684;6;811200
804687;5;811200
804766;2;812160
804772;23;807360
804803;9;811200
804823;19;810240
804853;10;810240
804887;1;816960
804923;6;811200
804925;18;807360
804945;1;813120
804981;5;815040
805022;2;809280
805060;9;809280
805091;9;813120
805125;2;810240
805140;2;810240
805162;1;807360
805206;1;810240
805280;1;814080
805324;10;810240
805350;11;816960
805399;2;810240
805431;2;812160
805444;24;811200
805448;1;810240
805504;2;810240
805530;1;808320
805565;1;813120
805570;10;809280
805583;2;815040
805604;2;812160
805625;19;808320
805709;19;817920
805763;6;812160
805775;2;809280
805830;1;814080
805882;3;814080
805896;1;810240
805906;2;809280
805927;9;808320
805930;5;812160
805953;1;810240
805969;19;808320
805978;15;809280
805994;11;808320
805995;4;808320
806015;14;809280
806020;18;809280
806036;1;808320
806076;8;808320
806095;1;808320
806104;1;808320
806134;6;811200
806150;1;811200
806158;2;809280
806163;1;809280
806185;2;810240
806217;18;813120
806290;1;811200
806324;16;811200
806346;24;811200
806347;2;814080
806382;4;813120
806389;6;814080
806389;2;812160
806390;2;809280
806391;1;809280
806401;22;810240
806405;2;810240
806430;2;809280
806449;1;810240
806496;4;812160
806504;6;814080
806516;1;813120
806542;1;811200
806555;1;810240
806558;19;812160
806584;6;811200
806590;6;815040
806615;1;812160
806635;2;809280
806671;2;815040
806690;2;810240
806699;4;812160
806705;3;812160
806706;2;810240
806728;19;813120
806729;12;810240
806733;19;812160
806745;6;812160
806783;1;809280
806813;23;811200
806840;1;817920
806848;6;809280
806874;2;811200
806881;1;809280
806883;2;814080
806884;2;809280
806907;2;810240
806913;1;809280
806940;2;810240
806983;6;816000
806997;2;814080
807039;2;809280
807041;12;810240
807069;1;813120
807070;6;814080
807072;2;814080
807075;2;809280
807126;20;814080
807165;8;813120
807264;2;812160
807342;2;810240
807358;2;810240
807360;19;813120
807380;2;814080
807383;2;815040
807394;4;819840
807394;2;810240
807413;4;814080
807447;1;818880
807451;5;813120
807451;4;814080
807453;4;812160
807461;19;816000
807490;2;815040
807501;10;810240
807502;4;815040
807527;1;815040
807558;1;813120
807658;1;816960
807679;1;814080
807686;1;810240
807704;1;811200
807736;6;815040
807737;1;813120
807754;1;810240
807757;1;812160
807771;1;810240
807781;1;813120
807797;1;812160
807810;1;814080
807835;5;812160
807887;4;813120
807976;12;810240
807993;6;815040
808012;4;815040
808049;1;813120
808055;2;815040
808075;1;812160
808099;4;812160
808118;4;816960
808124;22;810240
808147;19;816000
808190;22;815040
808218;6;815040
808239;4;811200
808277;1;813120
808288;10;816960
808292;19;816000
808312;4;813120
808316;6;814080
808328;4;813120
808349;4;812160
808359;1;816960
808367;10;813120
808394;18;811200
808396;19;816000
808432;10;818880
808441;2;811200
808446;5;816000
808480;1;812160
808608;19;816000
808610;2;811200
808627;19;817920
808651;6;812160
808655;20;815040
808663;9;812160
808702;19;818880
808710;2;815040
808756;4;813120
808769;2;812160
808787;23;816000
808788;6;814080
808895;8;813120
808913;1;815040
808963;1;813120
808999;1;813120
809009;4;816000
809017;8;817920
809023;3;811200
809054;1;811200
809072;9;819840
809074;16;816960
809079;23;816000
809079;8;813120
809090;2;812160
809095;2;815040
809171;8;816960
809173;19;812160
809182;9;820800
809187;2;816960
809252;18;812160
809259;1;813120
809275;12;819840
809276;1;815040
809300;16;818880
809362;1;813120
809382;1;814080
809440;1;817920
809478;22;816000
809516;23;814080
809528;6;813120
809549;19;818880
809551;1;820800
809569;4;815040
809570;18;817920
809585;1;816960
809586;1;813120
809589;10;813120
809612;18;812160
809628;1;814080
809632;8;816000
809632;2;816960
809652;1;813120
809664;22;815040
809697;1;813120
809766;19;816000
809773;8;815040
809782;5;815040
809799;1;813120
809803;8;814080
809823;6;816000
809841;1;817920
809896;12;816000
809903;1;814080
809979;1;814080
810023;2;816960
810030;19;819840
810096;6;817920
810157;10;813120
810186;1;817920
810217;20;814080
810232;3;815040
810234;2;814080
810282;2;819840
810314;1;820800
810350;4;819840
810370;14;816000
810377;1;814080
810401;19;818880
810405;1;813120
810475;1;817920
810481;4;816960
810504;1;813120
810525;1;817920
810536;10;816000
810558;9;813120
810612;22;815040
810630;12;817920
810634;19;816960
810654;2;815040
810659;6;818880
810712;9;818880
810713;19;821760
810719;23;817920
810734;6;813120
810751;1;814080
810757;3;814080
810786;2;816960
810798;1;815040
810838;4;815040
810946;2;816960
810959;4;814080
810966;23;817920
810973;1;817920
811018;2;819840
811019;10;818880
811030;19;817920
811032;1;817920
811043;8;817920
811094;2;816960
811108;1;818880
811111;1;822720
811155;6;816960
811209;4;814080
811216;1;822720
811223;2;819840
811230;1;817920
811243;19;817920
811245;6;815040
811253;9;818880
811286;2;816960
811312;6;815040
811430;1;816960
811439;19;816960
811448;2;819840
811467;8;814080
811487;1;814080
811488;2;815040
811490;4;814080
811497;6;817920
811557;12;820800
811562;16;818880
811583;2;815040
811610;23;821760
811669;10;819840
811709;14;815040
811738;23;819840
811797;8;822720
811798;1;817920
811874;5;815040
811889;1;817920
811910;19;816960
811929;23;814080
811946;1;816960
811973;19;818880
811973;6;819840
811990;22;815040
812001;10;818880
812014;4;816000
812026;10;815040
812047;1;814080
812058;6;815040
812064;4;816000
812090;4;819840
812112;6;816000
812124;2;815040
812154;18;817920
812162;16;816960
812173;1;818880
812207;23;817920
812208;9;816000
812213;4;816960
812225;4;819840
812229;10;816000
812311;4;821760
812331;4;819840
812336;23;816000
812359;2;815040
812359;1;816960
812380;23;819840
812405;2;815040
812420;1;820800
812423;2;815040
812429;1;815040
812431;2;819840
812451;2;819840
812465;1;817920
812472;12;816000
812503;2;816960
812511;19;819840
812526;2;820800
812527;2;821760
812530;9;819840
812565;1;820800
812575;4;816000
812586;8;816000
812608;4;816960
812610;6;815040
812747;19;816960
812748;5;815040
812790;2;815040
812826;6;815040
812837;4;818880
812841;13;816000
812910;23;816960
812941;6;820800
812969;6;817920
812974;20;817920
812983;19;816000
812988;1;817920
812995;4;816000
812996;10;816960
813002;18;818880
813007;6;817920
813024;1;817920
813036;12;816000
813075;19;820800
813133;2;816960
813135;1;816960
813173;19;820800
813185;6;820800
813211;3;818880
813241;1;818880
813298;3;816960
813302;1;817920
813313;1;817920
813361;19;823680
813377;10;819840
813379;2;818880
813390;1;820800
813496;19;816960
813502;8;816000
813551;1;817920
813577;16;818880
813594;1;816960
813601;5;816000
813612;19;816000
813631;13;819840
813645;23;817920
813645;1;825600
813647;1;820800
813659;9;822720
813662;10;816960
813673;23;817920
813691;18;817920
813691;9;817920
813712;15;817920
813728;1;817920
813741;2;816960
813742;19;822720
813793;16;822720
813809;2;819840
813876;2;820800
813894;16;822720
813913;23;816960
813974;10;816960
813974;1;816960
813993;18;817920
813995;1;825600
814014;1;817920
814044;4;820800
814092;6;817920
814103;19;819840
814111;6;817920
814130;19;816960
814184;4;822720
814199;1;823680
814202;11;816960
814215;4;821760
814219;4;821760
814221;2;822720
814244;2;823680
814259;23;821760
814282;10;823680
814301;5;819840
814317;9;817920
814325;10;819840
814343;5;817920
814351;2;816960
814353;19;817920
814374;19;817920
814376;1;816960
814430;10;819840
814443;4;816960
814462;19;819840
814474;19;819840
814498;10;818880
814512;1;825600
814534;19;818880
814536;23;816960
814563;4;819840
814574;19;823680
814606;23;817920
814619;12;820800
814715;2;822720
814715;1;823680
814733;10;818880
814768;1;817920
814769;18;821760
814775;4;822720
814780;10;818880
814785;10;818880
814820;1;817920
814821;1;817920
814860;2;824640
814903;2;820800
814907;8;817920
814908;19;818880
814928;1;816960
814957;4;822720
814986;1;820800
814991;10;818880
815002;9;825600
815013;5;819840
815054;4;819840
815057;1;820800
815075;1;817920
815110;2;826560
815123;10;819840
815136;9;822720
815143;18;820800
815169;6;817920
815176;2;822720
815252;2;819840
815265;16;818880
815333;2;822720
815365;23;822720
815366;2;819840
815391;1;822720
815398;6;823680
815402;1;820800
815428;2;818880
815439;19;821760
815446;10;819840
815452;5;819840
815455;4;820800
815465;22;821760
815488;1;823680
815491;1;817920
815492;2;822720
815497;3;820800
815499;2;819840
815507;19;822720
815513;19;819840
815548;10;821760
815548;1;825600
815550;9;817920
815563;4;821760
815565;22;822720
815589;1;817920
815603;1;818880
815629;1;820800
815634;8;817920
815646;2;819840
815651;19;820800
815681;2;820800
815707;2;820800
815726;2;822720
815732;16;820800
815733;1;823680
815755;2;823680
815755;2;823680
815785;1;825600
815786;2;818880
815786;1;820800
815818;6;823680
815839;1;821760
815867;22;822720
815877;9;818880
815880;1;817920
815885;20;825600
815895;9;818880
815903;12;820800
815905;2;820800
815919;10;819840
815924;9;817920
815924;2;822720
815958;18;820800
815961;5;821760
815972;16;818880
815972;1;827520
816011;2;825600
816019;1;825600
816026;2;820800
816043;19;824640
816073;2;820800
816097;6;823680
816117;2;827520
816123;2;819840
816144;1;818880
816152;10;824640
816159;19;824640
816165;19;819840
816165;16;826560
816189;19;824640
816193;1;820800
816198;7;820800
816223;2;824640
816224;1;823680
816285;2;825600
816286;2;822720
816296;1;818880
816308;2;819840
816314;2;823680
816316;1;822720
816318;2;819840
816318;1;820800
816324;2;819840
816325;10;819840
816326;10;818880
816326;2;820800
816337;12;822720
816348;12;820800
816356;1;823680
816371;10;819840
816394;10;824640
816400;3;818880
816410;23;823680
816414;4;819840
816455;19;820800
816474;2;819840
816476;2;819840
816483;2;819840
816487;5;824640
816528;11;823680
816541;2;819840
816554;10;823680
816557;19;823680
816562;22;824640
816591;2;823680
816592;14;818880
816616;1;821760
816620;2;826560
816627;1;827520
816635;19;819840
816639;16;821760
816649;22;825600
816666;8;822720
816666;1;823680
816669;9;819840
816672;6;820800
816679;2;824640
816693;23;819840
816727;14;818880
816730;2;822720
816737;9;821760
816743;8;822720
816763;1;822720
816766;23;821760
816769;2;820800
816773;18;821760
816776;19;819840
816795;10;821760
816872;1;826560
816876;2;823680
816895;2;822720
816899;6;818880
816917;1;825600
816922;18;818880
816925;18;818880
816930;4;820800
816946;2;819840
816961;23;821760
816985;1;823680
816988;2;822720
817009;22;822720
817009;1;821760
817015;1;825600
817021;1;823680
817028;9;822720
817039;4;821760
817043;1;828480
817056;6;824640
817077;6;825600
817086;4;821760
817099;1;820800
817100;19;827520
817118;15;825600
817128;2;819840
817165;2;823680
817177;19;819840
817196;4;822720
817196;2;819840
817199;19;821760
817201;2;822720
817205;2;824640
817207;19;825600
817209;10;823680
817226;2;822720
